epoch,step,test_acc,test_loss,val_acc,val_loss
0,177,,,0.0,1.3745663166046143
1,355,,,0.0,1.285217046737671
2,533,,,0.1339285671710968,1.3049834966659546
3,711,,,0.0446428582072258,1.4007084369659424
4,889,,,0.2232142835855484,1.1633816957473755
5,890,0.27927929162979126,1.1892472505569458,,
