epoch,step,test_acc,test_loss,val_acc,val_loss
0,1718,,,0.8885999917984009,0.39509379863739014
1,3437,,,0.9079999923706055,0.3171939551830292
2,5156,,,0.9210000038146973,0.27664077281951904
3,6875,,,0.9283999800682068,0.24722053110599518
4,8594,,,0.9337999820709229,0.2232208251953125
5,8595,0.941100001335144,0.20383940637111664,,
